episode,length,total_reward,avg_q,exploration
582,200,-200.0,-66.63286,0.054872160191379804
583,200,-200.0,-66.64564,0.05459916436953215
584,200,-200.0,-66.65139,0.05432752673585289
585,200,-200.0,-66.66075,0.05405724053318696
586,179,-179.0,-66.94446,0.05378829903799698
587,200,-200.0,-66.981285,0.053520695560196
588,200,-200.0,-66.94377,0.0532544234429811
589,200,-200.0,-66.91514,0.05298947606266777
590,200,-200.0,-66.988365,0.052725846828525144
591,200,-200.0,-67.24764,0.05246352918261209
592,200,-200.0,-67.21098,0.05220251659961402
593,200,-200.0,-67.2209,0.051942802586680624
594,200,-200.0,-67.25257,0.05168438068326431
595,200,-200.0,-67.24842,0.05142724446095952
596,200,-200.0,-67.49673,0.05117138752334281
597,200,-200.0,-67.53531,0.05091680350581375
598,200,-200.0,-67.53534,0.050663486075436574
599,200,-200.0,-67.53478,0.05041142893078267
600,200,-200.0,-67.50606,0.0501606258017738
601,200,-200.0,-67.78109,0.049911070449526175
602,200,-200.0,-67.81972,0.049662756666195206
603,200,-200.0,-67.83021,0.04941567827482111
604,200,-200.0,-67.82797,0.04916982912917524
605,200,-200.0,-67.80125,0.04892520311360721
606,200,-200.0,-68.11186,0.04868179414289275
607,200,-200.0,-68.0865,0.04843959616208234
608,185,-185.0,-68.06863,0.04819860314635059
609,200,-200.0,-68.0966,0.047958809100846364
610,200,-200.0,-68.10402,0.047720208060543653
611,127,-127.0,-68.32479,0.04748279409009319
612,200,-200.0,-68.44177,0.04724656128367482
613,200,-200.0,-68.42268,0.04701150376485057
614,200,-200.0,-68.4312,0.04677761568641848
615,200,-200.0,-68.43858,0.04654489123026715
616,200,-200.0,-68.642395,0.046313324607231
617,200,-200.0,-68.7108,0.04608291005694627
618,200,-200.0,-68.67993,0.04585364184770774
619,200,-200.0,-68.719376,0.045625514276326114
620,142,-142.0,-68.685425,0.045398521667986184
621,200,-200.0,-68.8857,0.04517265837610566
622,200,-200.0,-68.95248,0.04494791878219469
623,200,-200.0,-68.94952,0.044724297295716114
624,150,-150.0,-68.97194,0.04450178835394639
625,159,-159.0,-68.94914,0.0442803864218372
626,200,-200.0,-68.97251,0.044060085991877815
627,200,-200.0,-69.30343,0.043840881583958026
628,200,-200.0,-69.29555,0.04362276774523187
629,200,-200.0,-69.256546,0.04340573904998196
630,148,-148.0,-69.298935,0.043189790099484544
631,183,-183.0,-69.278366,0.04297491552187517
632,199,-199.0,-69.49291,0.0427611099720151
633,193,-193.0,-69.58388,0.04254836813135831
634,124,-124.0,-69.60736,0.04233668470781922
635,137,-137.0,-69.60506,0.04212605443564102
636,200,-200.0,-69.59098,0.0419164720752647
637,200,-200.0,-69.544525,0.041707932413198714
638,200,-200.0,-69.87271,0.04150043026188927
639,153,-153.0,-69.861916,0.04129396045959132
640,200,-200.0,-69.87629,0.04108851787024013
641,159,-159.0,-69.84695,0.04088409738332351
642,156,-156.0,-69.83199,0.04068069391375474
643,163,-163.0,-69.82973,0.04047830240174602
644,200,-200.0,-70.08089,0.04027691781268261
645,200,-200.0,-70.13234,0.040076535136997625
646,200,-200.0,-70.14797,0.03987714939004739
647,200,-200.0,-70.129814,0.03967875561198746
648,200,-200.0,-70.0952,0.039481348867649216
649,191,-191.0,-70.36035,0.039284924246417136
650,180,-180.0,-70.4327,0.039089476862106606
651,200,-200.0,-70.45015,0.0388950018528424
652,148,-148.0,-70.4197,0.038701494380937715
653,191,-191.0,-70.40414,0.03850894963277385
654,200,-200.0,-70.6288,0.03831736281868045
655,172,-172.0,-70.72243,0.03812672917281637
656,172,-172.0,-70.733215,0.03793704395305112
657,200,-200.0,-70.74803,0.03774830244084689
658,200,-200.0,-70.72714,0.03756049994114119
659,200,-200.0,-70.89735,0.03737363178223004
660,200,-200.0,-70.92044,0.03718769331565179
661,200,-200.0,-71.02106,0.03700267991607144
662,200,-200.0,-70.97823,0.036818586981165614
663,158,-158.0,-70.93648,0.03663540993150808
664,200,-200.0,-70.95488,0.036453144210455805
665,200,-200.0,-71.18694,0.03627178528403563
666,162,-162.0,-71.238525,0.03609132864083148
667,200,-200.0,-71.17229,0.03591176979187212
668,200,-200.0,-71.18636,0.035733104270519525
669,171,-171.0,-71.253685,0.03555532763235774
670,157,-157.0,-71.55696,0.03537843545508233
671,200,-200.0,-71.492966,0.03520242333839038
672,200,-200.0,-71.47465,0.03502728690387103
673,200,-200.0,-71.422005,0.03485302179489655
674,162,-162.0,-71.49401,0.03467962367651398
675,123,-123.0,-71.48259,0.0345070882353373
676,182,-182.0,-71.68762,0.034335411179440105
677,200,-200.0,-71.68889,0.03416458823824886
678,200,-200.0,-71.68254,0.03399461516243668
679,200,-200.0,-71.71057,0.0338254877238176
680,200,-200.0,-71.70558,0.03365720171524139
681,173,-173.0,-71.96842,0.03348975295048895
682,199,-199.0,-71.96933,0.033323137264168114
683,164,-164.0,-71.98157,0.03315735051161007
684,168,-168.0,-71.94774,0.03299238856876624
685,128,-128.0,-71.969055,0.032828247332105716
686,200,-200.0,-71.9802,0.03266492271851315
687,200,-200.0,-72.27206,0.03250241066518722
688,120,-120.0,-72.28688,0.03234070712953953
689,200,-200.0,-72.266396,0.03217980808909406
690,200,-200.0,-72.276566,0.03201970954138713
691,198,-198.0,-72.24883,0.031860407503867795
692,183,-183.0,-72.56157,0.0317018980137988
693,200,-200.0,-72.477356,0.03154417712815801
694,169,-169.0,-72.540764,0.03138724092354031
695,189,-189.0,-72.49431,0.031231085496060015
696,200,-200.0,-72.484695,0.03107570696125375
697,200,-200.0,-72.96331,0.030921101453983833
698,200,-200.0,-72.75936,0.030767265128342124
699,146,-146.0,-72.79635,0.030614194157554356
700,186,-186.0,-72.752686,0.030461884733884934
701,170,-170.0,-72.74477,0.030310333068542226
702,200,-200.0,-72.81382,0.030159535391584308
703,148,-148.0,-72.87512,0.030009487951825186
704,122,-122.0,-72.937904,0.029860187016741483
705,170,-170.0,-72.942795,0.02971162887237959
706,194,-194.0,-72.99587,0.029563809823263277
707,170,-170.0,-72.94971,0.029416726192301772
708,149,-149.0,-72.98185,0.029270374320698286
709,200,-200.0,-73.27739,0.029124750567858994
710,200,-200.0,-73.28108,0.028979851311302485
711,168,-168.0,-73.2601,0.02883567294656964
712,190,-190.0,-73.26135,0.028692211887133973
713,151,-151.0,-73.23289,0.028549464564312413
714,200,-200.0,-73.25098,0.028407427427176533
715,193,-193.0,-73.49672,0.028266096942464215
716,117,-117.0,-73.47806,0.028125469594491758
717,146,-146.0,-73.53682,0.02798554188506643
718,154,-154.0,-73.48323,0.027846310333399436
719,123,-123.0,-73.50843,0.02770777147601934
720,180,-180.0,-73.51792,0.027569921866685915
721,197,-197.0,-73.70792,0.027432758076304395
722,158,-158.0,-73.67509,0.027296276692840196
723,147,-147.0,-73.71095,0.02716047432123403
724,182,-182.0,-73.788315,0.027025347583317445
725,200,-200.0,-73.76778,0.026890893117728805
726,173,-173.0,-73.68418,0.02675710757982966
727,199,-199.0,-74.02466,0.026623987641621553
728,152,-152.0,-73.95892,0.02649152999166324
729,183,-183.0,-73.950035,0.026359731334988302
730,134,-134.0,-73.93941,0.026228588393023188
731,189,-189.0,-73.97568,0.026098097903505663
732,198,-198.0,-73.955605,0.025968256620403647
733,200,-200.0,-74.127014,0.02583906131383448
734,175,-175.0,-74.1802,0.02571050876998456
735,200,-200.0,-74.19171,0.025582595791029415
736,147,-147.0,-74.164246,0.025455319195054147
737,120,-120.0,-74.21571,0.02532867581597428
738,189,-189.0,-74.52494,0.025202662503457
739,144,-144.0,-74.35587,0.025077276122842787
740,162,-162.0,-74.351845,0.024952513555067453
741,200,-200.0,-74.326675,0.02482837169658453
742,200,-200.0,-74.35463,0.024704847459288092
743,200,-200.0,-74.39302,0.024581937770435915
744,200,-200.0,-74.602455,0.024459639572573053
745,185,-185.0,-74.641716,0.024337949823455777
746,200,-200.0,-74.63808,0.0242168654959759
747,200,-200.0,-74.64789,0.024096383578085474
748,200,-200.0,-74.58502,0.023976501072721867
749,117,-117.0,-74.9579,0.023857214997733203
750,200,-200.0,-74.84001,0.023738522385804185
751,174,-174.0,-74.868,0.023620420284382278
752,114,-114.0,-74.799515,0.023502905755604257
753,200,-200.0,-74.865685,0.023385975876223142
754,166,-166.0,-74.85619,0.023269627737535468
755,161,-161.0,-75.143654,0.023153858445308925
756,160,-160.0,-75.094376,0.023038665119710373
757,170,-170.0,-75.0917,0.022924044895234204
758,200,-200.0,-75.093895,0.02280999492063105
759,162,-162.0,-75.15204,0.02269651235883687
760,200,-200.0,-75.08761,0.02258359438690236
761,153,-153.0,-75.24864,0.022471238195922748
762,193,-193.0,-75.272156,0.02235944099096791
763,187,-187.0,-75.25995,0.022248199991012848
764,200,-200.0,-75.33193,0.022137512428868508
765,200,-200.0,-75.339806,0.022027375551112945
766,176,-176.0,-75.62616,0.021917786618022832
767,117,-117.0,-75.51984,0.021808742903505308
768,186,-186.0,-75.49354,0.02170024169503016
769,145,-145.0,-75.41512,0.02159228029356235
770,175,-175.0,-75.5112,0.02148485601349488
771,152,-152.0,-75.50673,0.021377966182581972
772,161,-161.0,-75.4635,0.021271608141872612
773,199,-199.0,-75.72202,0.021165779245644393
774,171,-171.0,-75.71196,0.021060476861337708
775,103,-103.0,-75.72032,0.02095569836949026
776,170,-170.0,-75.789764,0.0208514411636719
777,200,-200.0,-75.84552,0.020747702650419805
778,152,-152.0,-75.80017,0.020644480249173938
779,138,-138.0,-75.93756,0.020541771392212877
780,146,-146.0,-75.99194,0.02043957352458993
781,200,-200.0,-75.9527,0.020337884104069583
782,179,-179.0,-75.965744,0.020236700601064264
783,188,-188.0,-75.93174,0.02013602049857141
784,200,-200.0,-76.25894,0.02003584129211086
785,200,-200.0,-76.16601,0.019936160489662548
786,174,-174.0,-76.22141,0.019836975611604527
787,185,-185.0,-76.22528,0.019738284190651274
788,155,-155.0,-76.17373,0.019640083771792313
789,200,-200.0,-76.14284,0.019542371912231158
790,157,-157.0,-76.40235,0.01944514618132454
791,200,-200.0,-76.431274,0.019348404160521932
792,147,-147.0,-76.401405,0.019252143443305406
793,170,-170.0,-76.373924,0.019156361635129758
794,200,-200.0,-76.481735,0.019061056353362946
795,200,-200.0,-76.57631,0.018966225227226814
796,141,-141.0,-76.50316,0.018871865897738125
797,200,-200.0,-76.55593,0.018777976017649876
798,200,-200.0,-76.609375,0.018684553251392913
799,156,-156.0,-76.61705,0.018591595275017827
800,200,-200.0,-76.47055,0.018499099776137142
801,135,-135.0,-76.69765,0.018407064453867805
802,200,-200.0,-76.72197,0.01831548701877394
803,138,-138.0,-76.73734,0.018224365192809892
804,178,-178.0,-76.63181,0.018133696709263576
805,144,-144.0,-76.75628,0.01804347931270008
806,183,-183.0,-76.76936,0.017953710758905554
807,148,-148.0,-76.81248,0.0178643888148314
808,200,-200.0,-76.941986,0.01777551125853871
809,189,-189.0,-77.04901,0.017687075879142995
810,145,-145.0,-76.88597,0.0175990804767592
811,178,-178.0,-76.953354,0.01751152286244697
812,200,-200.0,-76.88485,0.01742440085815619
813,200,-200.0,-77.07594,0.01733771229667283
814,200,-200.0,-77.098976,0.017251455021565006
815,134,-134.0,-77.11711,0.01716562688712936
816,196,-196.0,-77.20137,0.01708022575833767
817,171,-171.0,-77.088165,0.016995249510783756
818,200,-200.0,-77.24483,0.016910696030630605
819,200,-200.0,-77.31764,0.01682656321455782
820,200,-200.0,-77.44835,0.016742848969709272
821,143,-143.0,-77.2899,0.016659551213641068
822,200,-200.0,-77.37111,0.016576667874269722
823,184,-184.0,-77.38743,0.016494196889820623
824,143,-143.0,-77.54215,0.01641213620877674
825,138,-138.0,-77.44372,0.016330483789827602
826,161,-161.0,-77.45589,0.01624923760181851
827,164,-164.0,-77.54697,0.016168395623700014
828,200,-200.0,-77.51947,0.016087955844477628
829,142,-142.0,-77.43772,0.01600791626316182
830,158,-158.0,-77.64152,0.01592827488871823
831,161,-161.0,-77.50892,0.01584902974001814
832,151,-151.0,-77.64319,0.0157701788457892
833,93,-93.0,-77.56673,0.01569172024456637
834,143,-143.0,-77.605255,0.015613651984643156
835,200,-200.0,-77.590164,0.015535972124023042
836,167,-167.0,-77.694695,0.015458678730371187
837,200,-200.0,-77.87169,0.015381769880966357
838,200,-200.0,-77.7585,0.015305243662653093
839,150,-150.0,-77.79165,0.015229098171794124
840,110,-110.0,-77.776505,0.01515333151422301
841,138,-138.0,-77.75712,0.015077941805197026
842,184,-184.0,-77.83869,0.015002927169350276
843,200,-200.0,-78.10841,0.014928285740647043
844,91,-91.0,-77.95415,0.014854015662335369
845,183,-183.0,-78.02235,0.014780115086900867
846,200,-200.0,-78.09029,0.014706582176020765
847,139,-139.0,-77.912636,0.014633415100518176
848,200,-200.0,-78.07403,0.014560612040316594
849,200,-200.0,-78.1592,0.014488171184394622
850,200,-200.0,-78.358154,0.014416090730740919
851,160,-160.0,-78.315956,0.014344368886309373
852,121,-121.0,-78.31825,0.014273003866974502
853,151,-151.0,-78.229675,0.014201993897487069
854,153,-153.0,-78.31354,0.014131337211429921
855,181,-181.0,-78.31278,0.014061032051174052
856,176,-176.0,-78.365685,0.01399107666783488
857,135,-135.0,-78.32054,0.013921469321228737
858,200,-200.0,-78.277626,0.01385220827982959
859,171,-171.0,-78.27578,0.01378329182072596
860,169,-169.0,-78.5703,0.013714718229578073
861,104,-104.0,-78.666306,0.013646485800575198
862,200,-200.0,-78.45353,0.013578592836393233
863,155,-155.0,-78.57555,0.013511037648152473
864,187,-187.0,-78.763596,0.013443818555375596
865,178,-178.0,-78.48976,0.013376933885945868
866,91,-91.0,-78.67005,0.01331038197606554
867,92,-92.0,-78.75164,0.01324416117021447
868,188,-188.0,-78.719345,0.013178269821108927
869,154,-154.0,-78.66018,0.013112706289660625
870,151,-151.0,-78.62804,0.013047468944935947
871,127,-127.0,-78.82577,0.012982556164115372
872,160,-160.0,-78.73393,0.012917966332453108
873,98,-98.0,-78.68557,0.012853697843236925
874,200,-200.0,-78.98499,0.012789749097748186
875,113,-113.0,-79.008995,0.012726118505222078
876,122,-122.0,-78.86708,0.012662804482808038
877,106,-106.0,-79.00125,0.012599805455530388
878,175,-175.0,-78.92257,0.012537119856249144
879,102,-102.0,-78.856026,0.01247474612562104
880,146,-146.0,-78.928024,0.012412682712060738
881,88,-88.0,-78.94267,0.012350928071702228
882,163,-163.0,-79.15707,0.012289480668360428
883,168,-168.0,-79.205894,0.012228338973492965
884,161,-161.0,-79.053955,0.012167501466162156
885,108,-108.0,-79.146286,0.012106966632997172
886,180,-180.0,-79.02739,0.012046732968156391
887,176,-176.0,-79.271255,0.011986798973289943
888,93,-93.0,-79.135185,0.011927163157502432
889,178,-178.0,-79.18012,0.011867824037315854
890,90,-90.0,-79.37724,0.011808780136632693
891,137,-137.0,-79.317856,0.011750029986699198
892,149,-149.0,-79.16564,0.011691572126068856
893,200,-200.0,-79.303246,0.011633405100566027
894,155,-155.0,-79.30338,0.01157552746324978
895,141,-141.0,-79.30328,0.01151793777437789
896,191,-191.0,-79.20982,0.011460634601371037
897,163,-163.0,-79.390236,0.011403616518777153
898,87,-87.0,-79.29221,0.011346882108235975
899,160,-160.0,-79.301254,0.011290429958443758
900,108,-108.0,-79.319565,0.011234258665118168
901,90,-90.0,-79.28863,0.011178366830963352
902,163,-163.0,-79.37836,0.011122753065635177
903,144,-144.0,-79.273796,0.011067415985706645
904,164,-164.0,-79.54013,0.01101235421463348
905,200,-200.0,-79.500565,0.010957566382719882
906,160,-160.0,-79.528,0.010903051127084461
907,149,-149.0,-79.32924,0.010848807091626332
908,158,-158.0,-79.48961,0.010794832926991377
909,170,-170.0,-79.75706,0.010741127290538685
910,200,-200.0,-79.94651,0.01068768884630715
911,176,-176.0,-79.87757,0.01063451626498224
912,134,-134.0,-79.77458,0.010581608223862926
913,150,-150.0,-79.772385,0.010528963406828783
914,142,-142.0,-79.840164,0.010476580504307248
915,200,-200.0,-79.88328,0.010424458213241044
916,101,-101.0,-79.98793,0.010372595237055766
917,129,-129.0,-79.88668,0.010320990285627628
918,200,-200.0,-79.79148,0.010269642075251372
919,99,-99.0,-79.928085,0.010218549328608332
920,182,-182.0,-79.89949,0.01016771077473466
921,136,-136.0,-80.04906,0.010117125148989712
922,104,-104.0,-80.17311,0.01006679119302459
923,151,-151.0,-80.16172,0.010016707654750837
924,148,-148.0,-80.19818,0.00996687328830929
925,108,-108.0,-79.95459,0.009917286854039096
926,135,-135.0,-80.05924,0.009867947118446862
927,110,-110.0,-80.15798,0.009818852854175983
928,184,-184.0,-80.18564,0.009770002839976104
929,153,-153.0,-80.2748,0.009721395860672742
930,127,-127.0,-80.28871,0.009673030707137058
931,200,-200.0,-80.29649,0.00962490617625578
932,106,-106.0,-80.2089,0.009577021070901274
933,144,-144.0,-80.29059,0.009529374199901767
934,98,-98.0,-80.39995,0.00948196437801171
935,107,-107.0,-80.15885,0.009434790425882298
936,160,-160.0,-80.10014,0.009387851170032139
937,200,-200.0,-80.2808,0.00934114544281805
938,99,-99.0,-80.25392,0.009294672082406022
939,188,-188.0,-80.3087,0.009248429932742311
940,154,-154.0,-80.18848,0.009202417843524689
941,192,-192.0,-80.201126,0.009156634670173821
942,193,-193.0,-80.47708,0.009111079273804798
943,91,-91.0,-80.29625,0.009065750521198804
944,132,-132.0,-80.271454,0.00902064728477493
945,90,-90.0,-80.38703,0.008975768442562121
946,146,-146.0,-80.42091,0.008931112878171266
947,149,-149.0,-80.371864,0.00888667948076743
948,180,-180.0,-80.419945,0.008842467145042221
949,151,-151.0,-80.461945,0.00879847477118629
950,102,-102.0,-80.418205,0.008754701264861981
951,200,-200.0,-80.51864,0.008711145537176102
952,109,-109.0,-80.23401,0.008667806504652839
953,103,-103.0,-80.463394,0.008624683089206806
954,89,-89.0,-80.46297,0.008581774218116227
955,200,-200.0,-80.35727,0.008539078823996247
956,200,-200.0,-80.56767,0.008496595844772385
957,149,-149.0,-80.62871,0.008454324223654115
958,152,-152.0,-80.56811,0.008412262909108573
959,88,-88.0,-80.818,0.008370410854834403
960,137,-137.0,-80.60051,0.008328767019735726
961,129,-129.0,-80.63032,0.008287330367896245
962,141,-141.0,-80.69207,0.008246099868553479
963,185,-185.0,-80.61107,0.008205074496073115
964,91,-91.0,-80.806915,0.008164253229923498
965,104,-104.0,-80.86758,0.008123635054650248
966,147,-147.0,-80.76483,0.008083218959850993
967,121,-121.0,-80.8101,0.008043003940150242
968,145,-145.0,-80.66373,0.00800298899517437
969,106,-106.0,-80.65669,0.007963173129526739
970,149,-149.0,-80.60124,0.007923555352762925
971,167,-167.0,-80.94029,0.007884134679366096
972,138,-138.0,-80.71702,0.007844910128722484
973,180,-180.0,-80.97191,0.007805880725097
974,163,-163.0,-80.91547,0.007767045497608956
975,124,-124.0,-80.82737,0.007728403480207917
976,144,-144.0,-80.77147,0.007689953711649669
977,148,-148.0,-80.98523,0.007651695235472308
978,141,-141.0,-80.86769,0.0076136270999724465
979,145,-145.0,-80.857056,0.007575748358181539
980,200,-200.0,-80.866776,0.007538058067842328
981,132,-132.0,-80.8023,0.007500555291385402
982,145,-145.0,-80.85856,0.0074632390959058735
983,200,-200.0,-80.931564,0.007426108553140173
984,156,-156.0,-81.11353,0.0073891627394429595
985,116,-116.0,-81.02707,0.00735240073576414
986,156,-156.0,-81.055695,0.00731582162762601
987,200,-200.0,-80.96222,0.007279424505100509
988,196,-196.0,-80.86782,0.0072432084627865765
989,139,-139.0,-81.09985,0.007207172599787639
990,200,-200.0,-81.26477,0.007171316019689194
991,129,-129.0,-81.06221,0.007135637830536512
992,143,-143.0,-81.12773,0.0071001371448124505
993,104,-104.0,-80.94188,0.007064813079415374
994,158,-158.0,-80.99491,0.007029664755637189
995,101,-101.0,-81.136696,0.006994691299141482
996,180,-180.0,-81.083786,0.006959891839941774
997,108,-108.0,-80.95276,0.006925265512379875
998,139,-139.0,-80.923355,0.0068908114551043545
999,200,-200.0,-81.11059,0.00685652881104911
1000,120,-120.0,-81.00641,0.00682241672741205
1001,92,-92.0,-81.02162,0.006788474355633882
1002,83,-83.0,-81.1956,0.006754700851376997
1003,145,-145.0,-81.14292,0.006721095374504476
1004,200,-200.0,-81.108376,0.006687657089059181
1005,86,-86.0,-81.44254,0.0066543851632429665
1006,85,-85.0,-81.64306,0.006621278769395987
1007,200,-200.0,-81.444214,0.006588337083976108
1008,200,-200.0,-81.55082,0.0065555592875384166
1009,87,-87.0,-81.47111,0.006522944564714843
1010,163,-163.0,-81.527466,0.006490492104193874
1011,200,-200.0,-81.45137,0.006458201098700373
1012,184,-184.0,-81.55367,0.006426070744975496
1013,96,-96.0,-81.57285,0.006394100243756713
1014,88,-88.0,-81.57881,0.006362288799757925
1015,87,-87.0,-81.627335,0.006330635621649677
1016,200,-200.0,-81.46483,0.006299139922039481
1017,115,-115.0,-81.372635,0.0062678009174522206
1018,151,-151.0,-81.66473,0.006236617828310668
1019,144,-144.0,-81.74247,0.006205589878916088
1020,147,-147.0,-82.1736,0.0061747162974289446
1021,176,-176.0,-81.93844,0.006143996315849697
1022,154,-154.0,-81.866005,0.006113429169999699
1023,125,-125.0,-81.95034,0.006083014099502189
1024,200,-200.0,-81.96062,0.006052750347763373
1025,153,-153.0,-81.90951,0.006022637161953605
1026,153,-153.0,-81.80518,0.005992673792988662
1027,85,-85.0,-81.71024,0.005962859495511107
1028,143,-143.0,-81.95133,0.005933193527871749
1029,95,-95.0,-81.84327,0.005903675152111193
1030,87,-87.0,-81.89417,0.005874303633941486
1031,84,-84.0,-81.6537,0.0058450782427278474
1032,94,-94.0,-82.00569,0.005815998251470496
1033,142,-142.0,-81.95697,0.005787062936786563
1034,86,-86.0,-82.03324,0.005758271578892103
1035,200,-200.0,-81.824295,0.005729623461584183
1036,200,-200.0,-81.807785,0.005701117872223068
1037,84,-84.0,-82.07997,0.0056727541017144965
1038,157,-157.0,-81.843,0.005644531444492037
1039,200,-200.0,-81.788506,0.0056164491984995405
1040,87,-87.0,-81.751076,0.005588506665173673
1041,152,-152.0,-82.062416,0.005560703149426541
1042,92,-92.0,-82.15859,0.0055330379596283995
1043,100,-100.0,-81.97678,0.005505510407590448
1044,108,-108.0,-82.01469,0.005478119808547711
1045,200,-200.0,-81.88463,0.005450865481142001
1046,118,-118.0,-82.0015,0.005423746747404977
1047,200,-200.0,-81.945404,0.005396762932741271
1048,91,-91.0,-81.99917,0.005369913365911713
1049,200,-200.0,-82.130745,0.005343197379016631
1050,108,-108.0,-81.57784,0.005316614307479235
1051,147,-147.0,-81.83504,0.00529016349002909
1052,148,-148.0,-82.08809,0.005263844268685662
1053,87,-87.0,-81.98086,0.005237655988741953
1054,155,-155.0,-81.990166,0.005211597998748213
1055,200,-200.0,-82.01189,0.005185669650495735
1056,174,-174.0,-81.9047,0.005159870299000732
1057,170,-170.0,-81.96706,0.005134199302488291
1058,186,-186.0,-81.98004,0.005108656022376409
1059,89,-89.0,-82.02248,0.005083239823260109
1060,152,-152.0,-82.165665,0.005057950072895632
1061,83,-83.0,-82.06633,0.0050327861421847085
1062,153,-153.0,-82.16468,0.005007747405158914
1063,85,-85.0,-82.2513,0.004982833238964094
1064,195,-195.0,-82.17946,0.00495804302384487
1065,153,-153.0,-82.316765,0.004933376143129224
1066,86,-86.0,-82.252106,0.004908831983213159
1067,193,-193.0,-82.3987,0.004884409933545432
1068,85,-85.0,-82.04213,0.004860109386612371
1069,159,-159.0,-82.142265,0.004835929737922758
1070,200,-200.0,-82.51221,0.004811870385992794
1071,146,-146.0,-82.49265,0.0047879307323311394
1072,112,-112.0,-82.56014,0.00476411018142402
1073,141,-141.0,-82.54463,0.004740408140720419
1074,200,-200.0,-82.54647,0.004716824020617332
1075,161,-161.0,-82.35212,0.004693357234445107
1076,200,-200.0,-82.71725,0.004670007198452843
1077,200,-200.0,-82.918594,0.004646773331793874
1078,117,-117.0,-82.582085,0.004623655056511318
1079,192,-192.0,-82.70624,0.0046006517975237
1080,117,-117.0,-82.61867,0.004577762982610647
1081,200,-200.0,-82.54857,0.004554988042398654
1082,161,-161.0,-82.63667,0.00453232641034692
1083,150,-150.0,-82.71443,0.004509777522733255
1084,155,-155.0,-82.768456,0.0044873408186400544
1085,159,-159.0,-82.59109,0.004465015739940353
1086,140,-140.0,-82.67464,0.004442801731283934
1087,200,-200.0,-82.56343,0.004420698240083517
1088,90,-90.0,-82.53473,0.004398704716501013
1089,102,-102.0,-82.73411,0.004376820613433844
1090,127,-127.0,-82.79379,0.004355045386501337
1091,166,-166.0,-82.66618,0.004333378494031182
1092,84,-84.0,-82.76315,0.004311819397045952
1093,84,-84.0,-82.70087,0.0042903675592497045
1094,125,-125.0,-82.70539,0.004269022447014632
1095,92,-92.0,-82.77847,0.004247783529367793
1096,156,-156.0,-82.55409,0.004226650277977904
1097,190,-190.0,-82.60303,0.004205622167142193
1098,88,-88.0,-82.72923,0.004184698673773327
1099,151,-151.0,-82.49285,0.004163879277386396
1100,200,-200.0,-82.71875,0.004143163460085966
1101,200,-200.0,-82.461464,0.0041225507065532005
1102,92,-92.0,-82.51211,0.004102040504033036
1103,100,-100.0,-82.59892,0.00408163234232143
1104,181,-181.0,-82.73887,0.0040613257137526665
1105,154,-154.0,-82.503845,0.004041120113186733
1106,84,-84.0,-82.71686,0.00402101503799675
1107,200,-200.0,-82.68317,0.004001009988056468
1108,200,-200.0,-82.83125,0.00398110446572783
1109,200,-200.0,-82.66685,0.003961297975848587
1110,200,-200.0,-83.012146,0.003941590025719987
1111,85,-85.0,-82.82737,0.003921980125094515
1112,100,-100.0,-82.83218,0.003902467786163697
1113,200,-200.0,-82.79445,0.0038830525235459675
1114,200,-200.0,-83.05208,0.003863733854274595
1115,122,-122.0,-82.94588,0.003844511297785667
1116,95,-95.0,-82.93,0.0038253843759061368
1117,87,-87.0,-83.166306,0.0038063526128419276
1118,200,-200.0,-82.86745,0.0037874155351660973
1119,123,-123.0,-82.78883,0.0037685726718070622
1120,200,-200.0,-82.947365,0.0037498235540368782
1121,200,-200.0,-83.0521,0.0037311677154595805
1122,200,-200.0,-83.04885,0.003712604691999583
1123,86,-86.0,-82.969986,0.003694134021890133
1124,155,-155.0,-83.02945,0.003675755245661824
1125,154,-154.0,-82.9582,0.0036574679061311685
1126,84,-84.0,-82.93008,0.003639271548389223
1127,191,-191.0,-82.89175,0.003621165719790272
1128,153,-153.0,-82.89987,0.0036031499699405696
1129,200,-200.0,-82.9347,0.0035852238506871342
1130,85,-85.0,-82.92812,0.0035673869161066017
1131,92,-92.0,-83.06476,0.0035496387224941313
1132,157,-157.0,-82.85991,0.0035319788283523696
1133,156,-156.0,-83.00295,0.0035144067943804675
1134,89,-89.0,-82.6886,0.003496922183463152
1135,160,-160.0,-83.17439,0.003479524560659853
1136,86,-86.0,-82.97359,0.003462213493193884
1137,150,-150.0,-82.92323,0.003444988550441676
1138,88,-88.0,-82.91785,0.003427849303922066
1139,85,-85.0,-82.91427,0.003410795327285638
1140,200,-200.0,-83.07263,0.003393826196304118
1141,200,-200.0,-83.058945,0.003376941488859819
1142,147,-147.0,-82.82784,0.0033601407849351435
1143,200,-200.0,-82.826904,0.003343423666602133
1144,85,-85.0,-82.81831,0.003326789718012073
1145,88,-88.0,-83.063385,0.0033102385253851478
1146,154,-154.0,-83.05382,0.0032937696770001476
1147,84,-84.0,-82.66915,0.003277382763184227
1148,88,-88.0,-83.00253,0.0032610773763027136
1149,89,-89.0,-82.746704,0.0032448531107489693
1150,200,-200.0,-83.07911,0.0032287095629342983
1151,158,-158.0,-82.9799,0.003212646331277909
1152,143,-143.0,-82.92468,0.003196663016196925
1153,200,-200.0,-83.14668,0.0031807592200964433
1154,97,-97.0,-83.20756,0.0031649345473596453
1155,152,-152.0,-83.00462,0.003149188604337956
